%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1538073511092510808,437,1538073511092311407,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511125805797,438,1538073511125628653,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511158729077,439,1538073511158510965,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511193522723,440,1538073511193323576,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511225230249,441,1538073511225042365,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511258845606,442,1538073511258549033,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511291025829,443,1538073511290880503,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511324792044,444,1538073511324626181,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511358608070,445,1538073511358375253,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511394045195,446,1538073511393860015,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511426664201,447,1538073511426448023,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511462680553,448,1538073511462409109,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511492766428,449,1538073511492579026,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511532063129,450,1538073511531589235,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511564908819,451,1538073511564607955,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511599389571,452,1538073511599124527,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511626073885,453,1538073511625840507,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511658404495,454,1538073511658224562,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511693653246,455,1538073511693434620,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511726651647,456,1538073511726409103,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511761562389,457,1538073511761339587,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511794402370,458,1538073511794231943,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511825527397,459,1538073511825272129,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511860821895,460,1538073511860577883,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511891930354,461,1538073511891755045,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511926001502,462,1538073511925841920,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511959395632,463,1538073511959190759,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073511994322254,464,1538073511994139538,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512027502330,465,1538073512027249617,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512058952037,466,1538073512058716495,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512095373939,467,1538073512095174757,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512125050580,468,1538073512124876800,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512157796024,469,1538073512157530362,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512191779204,470,1538073512191618608,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512230810480,471,1538073512230521533,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512265008143,472,1538073512264654538,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512298343409,473,1538073512298056129,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512329271976,474,1538073512328994514,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512359243105,475,1538073512359000856,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512395416172,476,1538073512395036763,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512428006909,477,1538073512427737996,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512462723431,478,1538073512462367829,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512495165224,479,1538073512494868041,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512524298447,480,1538073512524081729,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512557235431,481,1538073512557041346,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512593021442,482,1538073512592848737,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512626580329,483,1538073512626349673,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512658144693,484,1538073512657944043,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073512691399792,485,1538073512691229671,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
