%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1538071227649074019,101,1538071227648577584,map,-0.146131128073,-0.0759785249829,0.624605119228,0.0586556840144,0.125402087083,-0.0277801825516,-0.989980852717
1538071227884684298,102,1538071227884342207,map,-0.148824736476,-0.0820366442204,0.627702414989,0.0555596000699,0.124571877751,-0.0276260544095,-0.990268538949
1538071228126947983,103,1538071228126693566,map,-0.15081487596,-0.0868980214,0.62856811285,0.0543516025426,0.125967617072,-0.0239917454502,-0.990253734606
1538071228369383107,104,1538071228369180848,map,-0.152521193027,-0.0883609503508,0.630775034428,0.0516939219441,0.126556224585,-0.0224321240432,-0.99035754163
1538071228620190668,105,1538071228619930218,map,-0.154562741518,-0.0899410918355,0.630848646164,0.051183215685,0.129766196159,-0.0226576212447,-0.989963456379
1538071228848381818,106,1538071228848190440,map,-0.1557944417,-0.0918898656964,0.6310993433,0.0518265135974,0.127882391789,-0.0235340316591,-0.990154662521
1538071229086218420,107,1538071229085928619,map,-0.155669957399,-0.0951967388391,0.62894743681,0.050141504896,0.129330618774,-0.0228893415667,-0.99006843126
1538071229325636432,108,1538071229325375347,map,-0.155038461089,-0.0965304449201,0.62793058157,0.0490829251761,0.12849343355,-0.0214932008842,-0.99026175646
1538071229567280968,109,1538071229567081547,map,-0.154963597655,-0.100839003921,0.625776290894,0.0474600039611,0.128559203761,-0.0215461736301,-0.990331177715
1538071229819445625,110,1538071229819158531,map,-0.154339343309,-0.105794556439,0.623862206936,0.0465057620536,0.12701745354,-0.0215754998426,-0.99057472126
1538071230046879225,111,1538071230046659967,map,-0.151389226317,-0.10735860467,0.621314167976,0.0459900426196,0.128121471745,-0.0221317605173,-0.990444339493
1538071230284574956,112,1538071230284349640,map,-0.147275418043,-0.108154378831,0.61770349741,0.0450042754614,0.128903872381,-0.0211614233124,-0.990409309851
1538071230530429179,113,1538071230530208241,map,-0.142120033503,-0.107010945678,0.614138841629,0.0432128397788,0.129140915273,-0.0194327159734,-0.990493636542
1538071230764761028,114,1538071230764600575,map,-0.138578101993,-0.107459455729,0.613070309162,0.0401671011325,0.128754469647,-0.0193009023628,-0.990674702261
1538071231027165567,115,1538071231026973648,map,-0.1349388659,-0.108541436493,0.612201392651,0.0366674862937,0.129275264098,-0.0200560834826,-0.990727588723
1538071231246340202,116,1538071231246124481,map,-0.131086051464,-0.106997914612,0.612775146961,0.0351695745935,0.127393968731,-0.0206906487038,-0.991012499825
1538071231488408723,117,1538071231488163591,map,-0.12671379745,-0.107673369348,0.611896276474,0.0352678909902,0.124331530976,-0.0214038777755,-0.991382731485
1538071231727058429,118,1538071231726700244,map,-0.121452189982,-0.109115473926,0.609178423882,0.0353552488961,0.119169526094,-0.0220218541513,-0.991999832846
1538071231968606379,119,1538071231968396178,map,-0.113203205168,-0.112813875079,0.600315511227,0.038987372952,0.109389609836,-0.0249178452554,-0.992921446539
1538071232214871898,120,1538071232214657979,map,-0.104205816984,-0.128925129771,0.601192057133,0.0392674615904,0.0814976186657,-0.0294407232266,-0.995464438555
1538071232447371146,121,1538071232446986147,map,-0.0880175083876,-0.144014149904,0.595328986645,0.0474480192466,0.0617231801632,-0.0214328915614,-0.996734450924
1538071232689054199,122,1538071232688652279,map,-0.0757217034698,-0.146452486515,0.579116344452,0.0413211836231,0.053569396052,-0.0177606846065,-0.997550719349
1538071232924144349,123,1538071232923846268,map,-0.0783349722624,-0.138382971287,0.581295371056,0.042489776718,0.0347947766938,-0.016451280176,-0.99835529636
1538071233167987032,124,1538071233167538898,map,-0.0849782675505,-0.141149863601,0.59274661541,0.0404825926776,0.0428355021632,-0.0182609331577,-0.998094593596
1538071233422862850,125,1538071233422553310,map,-0.089633487165,-0.146609082818,0.598440170288,0.0392881784535,0.0547134641596,-0.0101950101769,-0.997676770122
1538071233646721529,126,1538071233646410219,map,-0.0926127135754,-0.141481801867,0.599885463715,0.0386362919529,0.0608404599207,-0.00673669129526,-0.997376705348
1538071233884908704,127,1538071233884583575,map,-0.0939667746425,-0.137308657169,0.597402393818,0.0355746625896,0.0651384344013,-0.00836029219529,-0.997206865831
1538071234367383643,128,1538071234367178601,map,-0.0874779000878,-0.128215536475,0.576881527901,0.0396632895889,0.0603689747726,-0.0104113224162,-0.997333452116
1538071234619916969,129,1538071234619674797,map,-0.0838517472148,-0.126621365547,0.570489287376,0.0417447484134,0.0536873655574,-0.011581661433,-0.997617616062
1538071234843824628,130,1538071234843617086,map,-0.0792062133551,-0.122677691281,0.56440281868,0.0423233631228,0.0559599571609,-0.00971055729563,-0.9974883063
1538071235088785359,131,1538071235088590598,map,-0.0746756419539,-0.124752178788,0.556926727295,0.0423233631228,0.0559599571609,-0.00971055729563,-0.9974883063
1538071235326820211,132,1538071235326557441,map,-0.0694941878319,-0.121625877917,0.552752077579,0.0564328996207,0.0506430600384,-0.00364236166787,-0.997114507723
1538071235565283819,133,1538071235565035867,map,-0.0667727440596,-0.124433033168,0.55218154192,0.0604180919239,0.0476956667895,-0.00342340780862,-0.997027109871
1538071235815268035,134,1538071235815078919,map,-0.0643399357796,-0.121932178736,0.552042722702,0.05195400166,0.049065980068,-0.00279768585687,-0.99743946396
1538071236044486153,135,1538071236044314004,map,-0.0613968782127,-0.0842711851001,0.562399983406,0.0469597681027,0.0520888822077,-0.00201410266191,-0.997535699572
1538071236305577563,136,1538071236305367268,map,-0.0575771071017,-0.0361341238022,0.570643186569,0.0573556058206,0.0604561077144,-0.0185699263402,-0.996348609352
1538071236529094719,137,1538071236528903418,map,-0.0511519946158,0.00342447147705,0.56815892458,0.0677360457159,0.0697175432119,-0.0394163214789,-0.994483607648
1538071236767211860,138,1538071236767015216,map,-0.0486329123378,0.0400376319885,0.55929517746,0.114354289791,0.0693825734363,-0.0413868938857,-0.990149625019
1538071237017659607,139,1538071237017370142,map,-0.0515693575144,0.0581872798502,0.554175972939,0.149625979983,0.0660074185473,-0.0578294859542,-0.98484051367
1538071237249714318,140,1538071237249230896,map,-0.055439427495,0.0541188418865,0.556218802929,0.184402570554,0.0657004317871,-0.0661910096175,-0.978416013504
1538071237484899995,141,1538071237484733240,map,-0.0609532445669,0.0395043306053,0.559674859047,0.218863409734,0.0699155731923,-0.0643542844114,-0.971117473112
1538071237728855268,142,1538071237728647430,map,-0.0643865615129,0.0244557168335,0.561536550522,0.228084315393,0.072454208132,-0.0680534846402,-0.96855389939
1538071237967286108,143,1538071237967056887,map,-0.0650311261415,0.0141221880913,0.559826552868,0.228403357456,0.0726699942783,-0.0724494223003,-0.968143615092
1538071238212304650,144,1538071238212022297,map,-0.0670316666365,0.0121963918209,0.559175789356,0.229050862941,0.0689547652044,-0.0745901356699,-0.968099816239
1538071238449782121,145,1538071238449568386,map,-0.0702379122376,0.0168629195541,0.562019944191,0.230564472352,0.0645698124978,-0.078322980966,-0.967748042651
1538071238705449992,146,1538071238705278162,map,-0.0745958015323,0.0207079220563,0.568625926971,0.23047369675,0.0614903942435,-0.0815725256194,-0.967701777195
1538071238925141047,147,1538071238924897802,map,-0.0815007314086,0.0296863093972,0.578064620495,0.230718258443,0.0600775491593,-0.0792213657004,-0.967927553345
1538071239170696504,148,1538071239170411059,map,-0.0886343196034,0.0407146513462,0.584985852242,0.230037815737,0.0603536621855,-0.0784518438484,-0.968134983868
1538071239421576248,149,1538071239421311953,map,-0.0965132191777,0.0545684248209,0.591207802296,0.229752513942,0.0585461319645,-0.0771236075201,-0.968420405574
1538071239646708022,150,1538071239646491151,map,-0.104805253446,0.0708119645715,0.595758914948,0.228624389047,0.0576831864297,-0.0764934900996,-0.968789081642
1538071239902858261,151,1538071239902552424,map,-0.112226910889,0.0850336998701,0.597830414772,0.226252570643,0.0588016452734,-0.0765281304211,-0.969275804941
1538071240125740544,152,1538071240125455410,map,-0.117916323245,0.0992380604148,0.594625353813,0.224507802838,0.0609159013821,-0.0742248539812,-0.969729947189
1538071240366748247,153,1538071240366523860,map,-0.122846446931,0.112956158817,0.590884804726,0.223289247871,0.0601362717284,-0.0724209705546,-0.970196239753
1538071240608499291,154,1538071240608186939,map,-0.126252010465,0.126125216484,0.585101902485,0.222802815641,0.0603014521606,-0.0706813744029,-0.970426083492
1538071240845349293,155,1538071240844967237,map,-0.129365488887,0.137787923217,0.581655442715,0.221825534342,0.0586515975731,-0.0712623557203,-0.970708555166
1538071241113751405,156,1538071241113397402,map,-0.132415935397,0.146278008819,0.579130113125,0.221004983124,0.0586966734117,-0.0702383786795,-0.970967593757
1538071241328051898,157,1538071241327881472,map,-0.135136395693,0.155947014689,0.577673375607,0.220197355533,0.0576969290024,-0.0694066041663,-0.971270771875
1538071241568831760,158,1538071241568631426,map,-0.135878458619,0.166143193841,0.574225366116,0.22012956286,0.0580894163614,-0.0690470828894,-0.971288368924
1538071241807518858,159,1538071241807324457,map,-0.136524945498,0.171026274562,0.571677327156,0.220481022723,0.0569728357254,-0.0708292459912,-0.971146452663
1538071242046262348,160,1538071242045836472,map,-0.137268349528,0.173718139529,0.570621848106,0.220196923932,0.0557350063614,-0.0704171301544,-0.971312695036
1538071242301111539,161,1538071242300823364,map,-0.13799495995,0.176798671484,0.571259796619,0.219643916258,0.0550816120083,-0.0701549709561,-0.971494130769
1538071242527331886,162,1538071242527108518,map,-0.138162970543,0.177958756685,0.571265637875,0.219886233871,0.0557161259435,-0.0703384081469,-0.97138986293
1538071242765178300,163,1538071242764979852,map,-0.138533517718,0.17716152966,0.571621119976,0.219640882902,0.0552584067101,-0.0706932020391,-0.97144575877
1538071243006179951,164,1538071243005992750,map,-0.138644248247,0.174594044685,0.571093320847,0.219391492366,0.0551646361922,-0.0704176331184,-0.971527453517
1538071243245402280,165,1538071243245247279,map,-0.138479664922,0.159473836422,0.571037113667,0.218249885958,0.0541712181154,-0.0712484452218,-0.971779875003
1538071243502715008,166,1538071243502546608,map,-0.142471879721,0.107220284641,0.576990902424,0.172830328288,0.0562125156505,-0.0799349183065,-0.980091954637
1538071243729658263,167,1538071243729476167,map,-0.148486062884,0.0399938225746,0.580722749233,0.098902399984,0.0617681624357,-0.0744642449123,-0.990382797516
1538071243966476157,168,1538071243966236322,map,-0.152202606201,-0.0182469375432,0.579517841339,0.0425881840171,0.0672187440344,-0.0550196978819,-0.995309358882
1538071244209293865,169,1538071244209138107,map,-0.15791195631,-0.0789823979139,0.574756741524,-0.0294021300242,0.0791562088568,-0.0494613511639,-0.995200172875
1538071244445744821,170,1538071244445408598,map,-0.163044065237,-0.133609160781,0.571986734867,-0.0775040264287,0.0878661704441,-0.0283111709606,-0.992708990378
1538071244700201160,171,1538071244699951497,map,-0.164474919438,-0.170807823539,0.564918756485,-0.112977178251,0.0994327970344,-0.00613710979772,-0.988590720142
1538071244925760256,172,1538071244925446670,map,-0.167593151331,-0.199138492346,0.55577737093,-0.152216011345,0.110523332794,0.00755400148834,-0.98211904363
1538071245171207933,173,1538071245170946122,map,-0.175885111094,-0.21617808938,0.553935110569,-0.175518331115,0.115026042715,0.0237128728274,-0.977445663248
1538071245406005413,174,1538071245405799450,map,-0.18662007153,-0.229997470975,0.552936136723,-0.191275459996,0.122998266284,0.0366965551543,-0.973107644474
1538071245646182066,175,1538071245645950921,map,-0.18982231617,-0.235857769847,0.547782480717,-0.19638271331,0.127845736449,0.0535833954467,-0.970679204123
1538071245903220500,176,1538071245903009427,map,-0.184638738632,-0.233345851302,0.540506362915,-0.209515414713,0.136564772779,0.0628465454178,-0.966179934361
1538071246129695674,177,1538071246129468679,map,-0.171646118164,-0.22436131537,0.537608146667,-0.212935172824,0.134322095906,0.0705324705544,-0.965215705075
1538071246367808957,178,1538071246367637245,map,-0.157708317041,-0.220148935914,0.539986133575,-0.213692959407,0.132154527515,0.0715872387738,-0.965269789852
1538071246606160100,179,1538071246605884543,map,-0.144910082221,-0.235235527158,0.541632711887,-0.211848953305,0.129813985023,0.0697566408331,-0.966127507804
1538071246844922911,180,1538071246844724161,map,-0.132151573896,-0.265391469002,0.545657396317,-0.21098065738,0.126686865726,0.0720994865284,-0.966560533183
1538071247102330035,181,1538071247102098872,map,-0.119973540306,-0.306888818741,0.545981884003,-0.21098065738,0.126686865726,0.0720994865284,-0.966560533183
1538071247327418414,182,1538071247326516483,map,-0.108332410455,-0.351348519325,0.549140512943,-0.211240752933,0.125362106861,0.0739148858804,-0.96653932983
1538071247567755599,183,1538071247567562131,map,-0.0976694896817,-0.398935705423,0.548708081245,-0.208148129602,0.125071932602,0.0740469546917,-0.967237518048
1538071247805620321,184,1538071247805423138,map,-0.0874516516924,-0.446646690369,0.548287093639,-0.204967258564,0.122502926161,0.0756169117949,-0.968123720735
1538071248041962614,185,1538071248041803208,map,-0.0755399391055,-0.491654783487,0.54414075613,-0.20371823135,0.12358203589,0.0751183677064,-0.968289003064
1538071248293158562,186,1538071248292950391,map,-0.0660392716527,-0.535638868809,0.540419280529,-0.203480746131,0.120767901315,0.0729044407713,-0.968863066941
1538071248526258821,187,1538071248526013444,map,-0.0596815869212,-0.577164173126,0.538414418697,-0.203265949893,0.119264956789,0.0720595619918,-0.969157491444
1538071248770088778,188,1538071248769856049,map,-0.0545669421554,-0.613751709461,0.536681056023,-0.204224394619,0.118433830388,0.0721457658599,-0.969051501691
1538071249008356890,189,1538071249008166121,map,-0.0502819791436,-0.644623994827,0.534962654114,-0.204430505109,0.117137823338,0.0722123459506,-0.96916060383
1538071249499033764,190,1538071249498840182,map,-0.0451886057854,-0.690564334393,0.532528460026,-0.205191325201,0.115054411957,0.0720302928277,-0.969262936084
1538071249727742335,191,1538071249727491503,map,-0.0441676676273,-0.707250654697,0.530862271786,-0.205651065754,0.113671473778,0.0724295827918,-0.969298917125
1538071249966696240,192,1538071249966520440,map,-0.0428079627454,-0.716974973679,0.529421448708,-0.206399460912,0.113050456274,0.0731389923388,-0.9691591947
1538071250207372732,193,1538071250207195291,map,-0.0397452898324,-0.723019480705,0.526679158211,-0.205190522415,0.11012218898,0.0729288174773,-0.969768704685
1538071250447484123,194,1538071250447314047,map,-0.0384143218398,-0.725245416164,0.526220440865,-0.204404040745,0.106658615793,0.0716090820757,-0.970420046768
1538071250692763966,195,1538071250692583519,map,-0.0389963537455,-0.727747023106,0.5254098773,-0.203536917765,0.106162422749,0.0712855009456,-0.9706805038
1538071250925653822,196,1538071250925412063,map,-0.0390310324728,-0.726896286011,0.52480918169,-0.203317864266,0.105233485453,0.072682694175,-0.970723949214
1538071251168170421,197,1538071251167949518,map,-0.0378991141915,-0.720994412899,0.525175035,-0.202888171511,0.104568104571,0.0725909070365,-0.970892610737
1538071251408730114,198,1538071251408346995,map,-0.0370171405375,-0.715092778206,0.525188028812,-0.202103394914,0.10373109701,0.0713262734475,-0.971239743829
1538071251647182508,199,1538071251646767084,map,-0.0356297641993,-0.712186872959,0.52387547493,-0.20054388934,0.103062424749,0.071921405549,-0.971590241036
1538071251893730863,200,1538071251893465853,map,-0.0329623632133,-0.713272869587,0.524660050869,-0.199939778093,0.102213145107,0.072803870632,-0.971738727501
